order_id,Month_wise,year_wise,Ship Date,sum_sales,total_profit,Category,Sub-Category,State/Province,Region
US-2019-105767,May,2019,2019-05-27,21.168,2.3814,Office Supplies,Art,Pennsylvania,East
US-2019-111003,June,2019,2019-06-06,289.2,83.868,Office Supplies,Art,New Jersey,East
US-2019-113929,June,2019,2019-06-21,41.4,19.458,Office Supplies,Envelopes,New York,East
US-2019-142839,August,2019,2019-08-20,853.092,-227.4912,Furniture,Tables,Pennsylvania,East
US-2019-161634,November,2019,2019-11-20,32.4,15.552,Office Supplies,Paper,Virginia,South
US-2019-120474,December,2019,2019-12-03,46.64,12.5928,Office Supplies,Art,Wisconsin,Central
US-2019-150798,December,2019,2019-12-03,36.288,12.7008,Office Supplies,Paper,Ohio,East
US-2020-104514,January,2020,2020-01-04,85.52,22.2352,Office Supplies,Storage,Delaware,East
US-2020-141243,January,2020,2020-01-08,1352.3976,-437.5404,Furniture,Bookcases,Texas,Central
US-2020-128125,March,2020,2020-04-05,22.38,-7.833,Furniture,Furnishings,Texas,Central
US-2020-100818,May,2020,2020-06-05,5.904,1.9926,Office Supplies,Labels,Illinois,Central
US-2020-163685,June,2020,2020-06-05,5.728,-9.1648,Office Supplies,Binders,Texas,Central
US-2020-103772,June,2020,2020-07-02,140.75,42.225,Office Supplies,Art,Georgia,South
US-2020-146087,July,2020,2020-07-11,301.96,60.392,Furniture,Bookcases,Massachusetts,East
US-2020-112053,October,2020,2020-10-13,31.95,2.2365,Technology,Accessories,New York,East
US-2021-167556,March,2021,2021-04-02,414,124.2,Furniture,Furnishings,New York,East
US-2021-151827,March,2021,2021-04-02,280.782,-60.8361,Technology,Phones,Pennsylvania,East
US-2021-130477,April,2021,2021-04-12,33,15.84,Office Supplies,Paper,California,West
US-2021-152534,June,2021,2021-06-25,5.16,1.3416,Office Supplies,Art,California,West
US-2021-168095,July,2021,2021-07-20,105.52,34.294,Office Supplies,Paper,Oregon,West
US-2021-133123,September,2021,2021-09-11,3.204,-2.4564,Office Supplies,Binders,North Carolina,South
US-2021-142097,October,2021,2021-10-20,66.54,32.6046,Office Supplies,Envelopes,Virginia,South
US-2021-105494,November,2021,2021-11-12,70.008,24.5028,Office Supplies,Binders,California,West
US-2021-102792,December,2021,2021-12-19,9.84,3.2472,Office Supplies,Art,California,West
US-2022-105935,January,2022,2022-01-31,62.72,24.4608,Furniture,Furnishings,Georgia,South
US-2022-168123,March,2022,2022-03-05,221.16,57.5016,Office Supplies,Storage,Minnesota,Central
US-2022-126662,July,2022,2022-07-21,479.984,89.997,Technology,Copiers,California,West
US-2022-152975,September,2022,2022-09-16,589.41,-6.549,Furniture,Chairs,New York,East
US-2022-112515,September,2022,2022-09-21,1292.94,77.5764,Furniture,Bookcases,Utah,West
US-2022-142293,September,2022,2022-09-20,89.97,37.7874,Technology,Accessories,Idaho,West
US-2022-167661,October,2022,2022-10-10,59.856,20.6998,Office Supplies,Binders,California,West
US-2022-135860,December,2022,2022-12-07,175.91,9.554,Office Supplies,Storage,Michigan,Central
US-2022-115931,December,2022,2022-12-26,37.32,10.4496,Office Supplies,Storage,New Mexico,West
US-2019-109218,June,2019,2019-07-03,32.4,10.368,Office Supplies,Art,California,West
US-2019-105165,September,2019,2019-09-10,2.92,-4.818,Office Supplies,Binders,Texas,Central
US-2019-117765,September,2019,2019-09-13,19.86,5.7594,Office Supplies,Storage,Oklahoma,Central
US-2019-159926,November,2019,2019-11-22,76.792,-16.3183,Office Supplies,Storage,Pennsylvania,East
US-2019-148950,December,2019,2019-12-19,35.016,-2.1885,Technology,Accessories,Illinois,Central
US-2019-150574,December,2019,2019-12-25,4.812,-3.6892,Office Supplies,Binders,Florida,South
US-2019-106803,December,2019,2020-01-02,119.8,47.92,Technology,Accessories,Minnesota,Central
US-2020-147501,August,2020,2020-08-06,558.4,41.88,Technology,Machines,Washington,West
US-2020-167255,September,2020,2020-09-29,15.51,4.3428,Office Supplies,Storage,California,West
US-2021-153346,January,2021,2021-01-27,18,8.28,Office Supplies,Paper,New Jersey,East
US-2021-106460,February,2021,2021-02-22,70.88,33.3136,Office Supplies,Paper,California,West
US-2021-156986,March,2021,2021-03-24,16.821,-12.8961,Office Supplies,Binders,Oregon,West
US-2021-130946,April,2021,2021-04-12,431.928,64.7892,Technology,Accessories,Texas,Central
US-2021-124254,April,2021,2021-04-17,181.536,-27.87,Office Supplies,Storage,North Carolina,South
US-2021-143714,May,2021,2021-05-27,10.368,3.6288,Office Supplies,Paper,Pennsylvania,East
US-2021-108210,May,2021,2021-05-31,223.96,11.198,Technology,Accessories,Texas,Central
US-2021-114713,July,2021,2021-07-12,45.584,5.1282,Office Supplies,Supplies,Florida,South
US-2021-156685,July,2021,2021-07-10,863.64,107.955,Technology,Phones,Texas,Central
US-2021-140613,July,2021,2021-07-29,null,0,Office Supplies,Supplies,Nevada,West
US-2021-118311,October,2021,2021-10-28,450,162,Technology,Accessories,California,West
US-2021-145177,November,2021,2021-11-14,148.288,29.6576,Furniture,Furnishings,Ohio,East
US-2021-146633,November,2021,2021-11-17,1054.928,394.6446,Office Supplies,Binders,California,West
US-2021-128531,November,2021,2021-11-26,392.56800000000004,-9.8142,Technology,Accessories,Texas,Central
US-2021-103674,December,2021,2021-12-10,18.69,5.2332,Office Supplies,Art,California,West
US-2021-158302,December,2021,2021-12-12,null,0.2,Office Supplies,Paper,Ohio,East
US-2022-135937,February,2022,2022-02-27,68.704,16.3172,Furniture,Furnishings,Arizona,West
US-2022-127397,February,2022,2022-02-28,123.92,38.725,Office Supplies,Paper,Pennsylvania,East
US-2022-139647,May,2022,2022-05-13,209.979,-356.9643,Furniture,Bookcases,Arizona,West
US-2022-152226,May,2022,2022-05-16,5.904,1.9926,Office Supplies,Labels,Ohio,East
US-2022-102890,June,2022,2022-06-30,1044.63,-295.9785,Furniture,Tables,New York,East
US-2022-136609,August,2022,2022-08-11,115.296,40.3536,Office Supplies,Paper,Texas,Central
US-2022-156776,August,2022,2022-08-11,55.76,7.8064,Technology,Accessories,California,West
US-2022-134481,August,2022,2022-09-01,1488.424,-297.6848,Furniture,Tables,Massachusetts,East
US-2022-131016,September,2022,2022-09-20,47.584,-2.974,Office Supplies,Storage,Texas,Central
US-2022-168641,November,2022,2022-12-01,12.96,6.2208,Office Supplies,Paper,New York,East
US-2022-164917,December,2022,2022-12-07,47.96,4.1965,Office Supplies,Art,Florida,South
US-2022-109701,December,2022,2022-12-03,10.86,5.3214,Office Supplies,Paper,California,West
US-2022-117457,December,2022,2022-12-12,179.95,37.7895,Technology,Accessories,California,West
US-2022-143259,December,2022,2023-01-03,52.776,19.791,Office Supplies,Binders,New York,East
US-2019-105417,January,2019,2019-01-12,10.43,-18.2525,Office Supplies,Binders,Texas,Central
US-2019-100328,January,2019,2019-02-03,null,0.2,Office Supplies,Binders,New York,East
US-2019-154879,May,2019,2019-05-11,5.78,2.7166,Office Supplies,Labels,California,West
US-2019-116932,July,2019,2019-07-25,99.2,25.792,Office Supplies,Art,California,West
US-2019-108189,October,2019,2019-10-05,null,0.2,Office Supplies,Paper,Arizona,West
US-2019-110072,October,2019,2019-10-28,93.888,12.9096,Furniture,Furnishings,Ohio,East
US-2020-112116,March,2020,2020-03-18,171.96,44.7096,Furniture,Tables,Washington,West
US-2020-150231,March,2020,2020-03-20,17.52,6.3072,Office Supplies,Art,New York,East
US-2020-115567,September,2020,2020-09-18,1516.2,394.212,Furniture,Chairs,Indiana,Central
US-2020-103835,September,2020,2020-09-28,14.91,4.6221,Furniture,Furnishings,California,West
US-2020-106320,September,2020,2020-09-30,1044.63,240.2649,Furniture,Tables,Utah,West
US-2020-150413,October,2020,2020-10-24,1.72,-2.838,Office Supplies,Binders,Texas,Central
US-2020-124058,November,2020,2020-11-24,72.744,-15.4581,Technology,Phones,California,West
US-2020-103471,December,2020,2020-12-28,14.04,1.5795,Office Supplies,Art,Colorado,West
US-2021-103646,April,2021,2021-04-26,44.848,-67.272,Office Supplies,Binders,Illinois,Central
US-2021-138282,May,2021,2021-05-23,87.84,23.7168,Office Supplies,Appliances,California,West
US-2021-113236,May,2021,2021-05-29,184.704,13.8528,Office Supplies,Storage,Florida,South
US-2021-119445,June,2021,2021-07-03,14.9,1.043,Office Supplies,Storage,Rhode Island,East
US-2021-112109,July,2021,2021-07-12,28.704,-19.4272,Office Supplies,Binders,Colorado,West
US-2021-111290,July,2021,2021-07-26,29.2,10.512,Office Supplies,Art,Michigan,Central
US-2021-106278,September,2021,2021-09-05,null,0,Office Supplies,Envelopes,Washington,West
US-2021-123722,September,2021,2021-10-01,15.936,5.1792,Office Supplies,Labels,Texas,Central
US-2021-142545,October,2021,2021-11-03,null,0,Office Supplies,Storage,New Jersey,East
US-2021-103674,December,2021,2021-12-10,450.84799999999996,157.7968,Office Supplies,Binders,California,West
US-2021-162187,December,2021,2021-12-11,13.52,1.69,Office Supplies,Supplies,Ohio,East
US-2021-132829,December,2021,2021-12-26,2.328,-0.7566,Furniture,Furnishings,Texas,Central
US-2021-165953,December,2021,2022-01-06,47.616,3.5712,Office Supplies,Art,Florida,South
US-2022-120019,February,2022,2022-02-21,579.51,81.1314,Office Supplies,Storage,Connecticut,East
US-2022-121503,July,2022,2022-07-06,273.896,92.4399,Office Supplies,Paper,Texas,Central
US-2022-108343,July,2022,2022-07-25,163.764,25.4744,Furniture,Chairs,New York,East
US-2022-168172,August,2022,2022-08-10,70.12,21.036,Office Supplies,Supplies,New York,East
US-2022-156776,August,2022,2022-08-11,24.56,11.5432,Office Supplies,Paper,California,West
US-2022-124205,September,2022,2022-09-19,47.4,18.96,Furniture,Furnishings,New Jersey,East
US-2022-168837,October,2022,2022-10-17,9.46,3.6894,Furniture,Furnishings,California,West
US-2022-131492,October,2022,2022-10-24,31.5,15.12,Office Supplies,Labels,California,West
US-2022-118213,November,2022,2022-11-07,235.74,113.4786,Office Supplies,Paper,Indiana,Central
US-2022-119319,November,2022,2022-11-09,null,0.6,Furniture,Furnishings,Texas,Central
US-2022-164364,November,2022,2022-11-16,9.96,4.5816,Office Supplies,Labels,Washington,West
US-2022-158120,November,2022,2022-11-21,4.158,-3.465,Office Supplies,Binders,Oregon,West
US-2022-120376,December,2022,2022-12-25,411.8,70.006,Furniture,Tables,Michigan,Central
US-2022-145310,December,2022,2022-12-24,7.824,2.934,Office Supplies,Envelopes,Florida,South
US-2022-150910,December,2022,2022-12-28,26.16,1.962,Office Supplies,Storage,Tennessee,South
CA-2019-184712,June,2019,2019-06-20,74.352,23.235,Office Supplies,Paper,Nova Scotia,East
US-2019-101476,September,2019,2019-09-13,69.99,30.0957,Technology,Machines,New York,East
US-2019-101931,October,2019,2019-10-31,487.02,14.485,Office Supplies,Supplies,California,West
US-2019-140452,December,2019,2019-12-10,10.776,-4.8492,Furniture,Furnishings,Illinois,Central
US-2019-129819,December,2019,2019-12-15,12.39,5.8233,Office Supplies,Binders,Kentucky,South
US-2020-152681,January,2020,2020-01-22,6.68,2.004,Office Supplies,Art,Massachusetts,East
US-2020-105627,March,2020,2020-03-12,512.94,97.4586,Furniture,Bookcases,Wisconsin,Central
US-2020-161263,April,2020,2020-04-21,55.47,-46.225,Office Supplies,Binders,Ohio,East
US-2020-163433,April,2020,2020-04-22,15.552,5.4432,Office Supplies,Paper,Texas,Central
US-2020-112557,April,2020,2020-04-28,206.43,90.8292,Office Supplies,Appliances,New York,East
US-2020-122826,June,2020,2020-06-25,201.568,22.6764,Technology,Phones,Washington,West
US-2020-131338,August,2020,2020-08-12,1287.93,363.7002,Technology,Phones,New York,East
US-2020-154823,August,2020,2020-08-25,12.828,-8.9796,Office Supplies,Binders,Ohio,East
US-2020-169397,December,2020,2020-12-27,5.584,1.8148,Office Supplies,Fasteners,Ohio,East
US-2020-111780,December,2020,2020-12-30,30.54,14.247,Office Supplies,Paper,California,West
US-2021-110898,March,2021,2021-03-12,159.04,-194.824,Furniture,Furnishings,Illinois,Central
US-2021-120929,March,2021,2021-03-21,189.882,-94.941,Furniture,Tables,Tennessee,South
US-2021-140382,June,2021,2021-06-25,19.98,9.3906,Office Supplies,Paper,California,West
US-2021-129308,July,2021,2021-07-13,9.42,-7.1499999999999995,Office Supplies,Binders,Pennsylvania,East
US-2021-157161,July,2021,2021-07-20,60.12,28.8576,Office Supplies,Paper,South Carolina,South
US-2021-108987,September,2021,2021-09-10,2396.2656,-317.1528,Furniture,Bookcases,Texas,Central
US-2021-134369,September,2021,2021-09-22,12.96,6.3504,Office Supplies,Paper,California,West
US-2021-151974,September,2021,2021-09-29,16.52,5.369,Office Supplies,Labels,Pennsylvania,East
US-2021-169957,September,2021,2021-09-30,29.9,14.651,Office Supplies,Paper,Washington,West
US-2021-168921,October,2021,2021-10-22,19.296,6.03,Office Supplies,Binders,California,West
US-2021-119935,November,2021,2021-11-14,null,0,Office Supplies,Binders,Missouri,Central
US-2021-128531,November,2021,2021-11-26,74.352,23.235,Office Supplies,Paper,Texas,Central
US-2021-160535,November,2021,2021-11-30,563.4,67.608,Office Supplies,Storage,New Jersey,East
US-2021-126004,December,2021,2021-12-05,376.8,15.2904,Office Supplies,Storage,New York,East
US-2021-123526,December,2021,2021-12-25,33.4,16.032,Office Supplies,Paper,Washington,West
US-2022-166688,May,2022,2022-05-26,64.9,18.821,Office Supplies,Appliances,Nevada,West
US-2022-138464,July,2022,2022-07-12,15.84,4.9104,Furniture,Furnishings,Washington,West
US-2022-155740,July,2022,2022-08-02,76.776,-53.7432,Office Supplies,Binders,Ohio,East
US-2022-134096,September,2022,2022-09-29,15.57,-11.418,Office Supplies,Binders,Florida,South
US-2022-144225,September,2022,2022-10-02,164.88,80.7912,Office Supplies,Paper,Maryland,East
US-2022-118577,October,2022,2022-10-11,150.17999999999998,72.0864,Office Supplies,Paper,New Jersey,East
US-2022-111262,October,2022,2022-11-01,50.176,-5.9719999999999995,Technology,Accessories,Texas,Central
US-2022-121615,November,2022,2022-11-09,14.94,6.8724,Office Supplies,Labels,Minnesota,Central
US-2022-128447,November,2022,2022-11-17,400.8,112.224,Office Supplies,Appliances,Washington,West
US-2022-141439,November,2022,2022-12-01,828.6,240.294,Furniture,Chairs,Indiana,Central
US-2022-156412,December,2022,2022-12-08,5.346,-4.455,Office Supplies,Binders,Pennsylvania,East
US-2022-161578,December,2022,2022-12-21,13.36,6.4128,Office Supplies,Paper,California,West
US-2022-101322,December,2022,2022-12-31,340.704,-34.0704,Furniture,Chairs,California,West
CA-2022-146626,December,2022,2023-01-05,99.12,35.4144,Furniture,Furnishings,Newfoundland and Labrador,East
US-2019-141817,January,2019,2019-01-12,19.536,4.884,Office Supplies,Art,Pennsylvania,East
US-2019-132983,April,2019,2019-05-03,159.98,57.5928,Technology,Accessories,New York,East
US-2019-113768,May,2019,2019-05-19,8,3.84,Office Supplies,Paper,California,West
US-2019-104402,June,2019,2019-06-23,65.97,31.0059,Technology,Machines,Delaware,East
US-2019-145254,July,2019,2019-07-27,40.7,11.803,Office Supplies,Supplies,California,West
US-2019-156790,August,2019,2019-08-10,155.456,-7.7728,Furniture,Bookcases,Florida,South
US-2019-134313,November,2019,2019-11-07,43.176,4.3176,Office Supplies,Art,Colorado,West
CA-2019-119508,December,2019,2019-12-09,16.9,6.25,Office Supplies,Art,British Columbia,West
US-2019-124079,December,2019,2019-12-17,5.214,-4.1712,Office Supplies,Binders,Arizona,West
US-2019-113257,December,2019,2019-12-18,8.624,-2.5872,Furniture,Furnishings,Texas,Central
US-2019-142510,December,2019,2019-12-29,132.16,9.912,Office Supplies,Storage,Illinois,Central
US-2020-149636,January,2020,2020-01-12,1.938,-1.3566,Office Supplies,Binders,Colorado,West
US-2020-163279,March,2020,2020-03-26,105.52,48.5392,Office Supplies,Paper,California,West
US-2020-102855,April,2020,2020-04-06,239.94,26.3934,Technology,Accessories,Washington,West
US-2020-154921,May,2020,2020-05-28,186.69,87.7443,Office Supplies,Envelopes,South Carolina,South
US-2020-128139,July,2020,2020-07-09,294.93,144.5157,Office Supplies,Labels,Kentucky,South
US-2020-103135,July,2020,2020-07-28,20.94,6.0726,Furniture,Furnishings,Kentucky,South
US-2020-165624,August,2020,2020-08-28,313.08,153.53199999999998,Office Supplies,Paper,Georgia,South
US-2020-109575,September,2020,2020-09-23,1759.92,457.5792,Technology,Phones,Maryland,East
US-2020-127824,October,2020,2020-10-22,10.11,3.2352,Furniture,Furnishings,Washington,West
US-2020-153717,December,2020,2021-01-01,73.98,19.9746,Technology,Phones,Michigan,Central
US-2021-161473,April,2021,2021-04-05,14.352,4.6644,Office Supplies,Binders,New York,East
US-2021-119186,May,2021,2021-05-26,63.992,-7.1991,Technology,Accessories,Texas,Central
US-2021-138695,May,2021,2021-06-03,62.192,19.435,Office Supplies,Paper,Florida,South
US-2021-107216,June,2021,2021-06-17,8.73,4.1031,Furniture,Furnishings,California,West
US-2021-102561,July,2021,2021-07-22,284.08,24.857,Office Supplies,Storage,Pennsylvania,East
US-2021-136021,August,2021,2021-08-18,15.54,7.6146,Office Supplies,Paper,California,West
US-2021-148096,August,2021,2021-08-19,161.28,12.096,Furniture,Tables,California,West
US-2021-152289,August,2021,2021-08-28,1024.716,-29.2776,Furniture,Chairs,Texas,Central
CA-2021-126627,October,2021,2021-10-12,null,0.2,Office Supplies,Binders,Manitoba,Central
US-2021-159023,November,2021,2021-11-05,179.991,-251.9874,Technology,Machines,Oregon,West
US-2021-125164,November,2021,2021-11-14,70.216,24.207099999999997,Office Supplies,Binders,New York,East
US-2021-142335,December,2021,2021-12-19,296.37,80.0199,Office Supplies,Storage,Michigan,Central
US-2022-148551,January,2022,2022-01-16,760.98,-1141.47,Office Supplies,Binders,Texas,Central
US-2022-155698,March,2022,2022-03-11,647.84,168.4384,Office Supplies,Appliances,Georgia,South
US-2022-117156,March,2022,2022-03-23,8.856,2.8782,Office Supplies,Envelopes,Pennsylvania,East
US-2022-101637,March,2022,2022-03-25,12.768,0.9576,Office Supplies,Storage,Texas,Central
US-2022-133928,June,2022,2022-06-17,null,0.7,Office Supplies,Binders,North Carolina,South
US-2022-118724,July,2022,2022-07-25,3.52,1.6896,Office Supplies,Art,California,West
