order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
1,1,December,Friday,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,December,Wednesday,15,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,December,Thursday,17,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
2,2,December,Tuesday,13,41.0,41.0,L,Classic,The Classic Deluxe Pizza
2,2,May,Wednesday,12,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,June,Thursday,11,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,January,Monday,19,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
3,3,February,Monday,14,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,June,Wednesday,14,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,June,Tuesday,21,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,April,Saturday,14,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,March,Friday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
3,3,January,Thursday,17,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
2,2,March,Monday,12,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,April,Friday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,February,Wednesday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,May,Thursday,12,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,January,Wednesday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
4,4,March,Wednesday,17,74.0,74.0,L,Veggie,The Five Cheese Pizza
5,5,May,Wednesday,12,82.5,82.5,M,Supreme,The Italian Supreme Pizza
3,3,January,Tuesday,13,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,June,Wednesday,21,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,June,Friday,12,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,January,Saturday,18,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,May,Saturday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,February,Friday,11,40.5,40.5,L,Veggie,The Mexicana Pizza
6,6,June,Wednesday,12,72.0,72.0,S,Classic,The Classic Deluxe Pizza
2,2,January,Saturday,17,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,January,Monday,15,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,March,Saturday,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,April,Tuesday,14,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,May,Wednesday,16,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,June,Friday,18,25.5,25.5,XL,Classic,The Greek Pizza
1,1,May,Monday,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,March,Monday,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,March,Tuesday,13,62.25,62.25,L,Supreme,The Pepper Salami Pizza
1,1,February,Thursday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
4,5,February,Tuesday,13,48.0,60.0,S,Classic,The Big Meat Pizza
1,1,March,Friday,18,25.5,25.5,XL,Classic,The Greek Pizza
1,1,March,Thursday,13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
3,3,May,Thursday,16,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,February,Wednesday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,February,Sunday,15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,February,Saturday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,June,Monday,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,January,Friday,12,25.5,25.5,XL,Classic,The Greek Pizza
2,2,January,Friday,13,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Saturday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
2,2,December,Friday,20,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,August,Tuesday,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,July,Friday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,September,Wednesday,13,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,July,Tuesday,14,20.5,20.5,L,Classic,The Classic Deluxe Pizza
3,3,September,Saturday,17,38.25,38.25,S,Chicken,The Barbecue Chicken Pizza
1,1,September,Monday,13,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,October,Friday,12,26.5,26.5,M,Classic,The Hawaiian Pizza
3,3,December,Wednesday,13,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,August,Sunday,17,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,September,Tuesday,13,16.0,16.0,M,Classic,The Greek Pizza
1,1,November,Friday,21,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,August,Sunday,18,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,July,Thursday,15,24.0,24.0,S,Classic,The Big Meat Pizza
6,6,September,Wednesday,12,107.69999999999999,107.69999999999999,L,Veggie,The Four Cheese Pizza
1,1,September,Saturday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,October,Saturday,17,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,August,Monday,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,October,Thursday,11,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,October,Tuesday,14,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,November,Friday,13,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,July,Wednesday,14,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,November,Tuesday,13,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,December,Monday,12,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,September,Tuesday,22,12.0,12.0,S,Classic,The Big Meat Pizza
3,3,August,Monday,18,60.75,60.75,L,Veggie,The Mexicana Pizza
1,1,October,Friday,15,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,October,Saturday,15,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,July,Tuesday,11,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,August,Saturday,12,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,August,Wednesday,19,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
1,1,November,Saturday,11,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,September,Saturday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,November,Thursday,12,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,August,Saturday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,November,Monday,18,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,November,Friday,14,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,October,Wednesday,11,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
2,2,November,Tuesday,12,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
2,2,June,Saturday,12,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,August,Thursday,11,16.0,16.0,M,Veggie,The Mediterranean Pizza
2,2,November,Sunday,17,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,August,Tuesday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,July,Friday,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,September,Monday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,July,Sunday,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,September,Wednesday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,December,Sunday,17,47.3,47.3,S,Supreme,The Brie Carre Pizza
1,1,December,Thursday,15,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,December,Wednesday,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,December,Thursday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,December,Tuesday,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,December,Saturday,17,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,December,Monday,18,12.25,12.25,S,Supreme,The Sicilian Pizza
3,3,December,Sunday,13,62.25,62.25,L,Supreme,The Italian Supreme Pizza
2,2,December,Tuesday,17,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,December,Sunday,12,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,November,Wednesday,14,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,June,Thursday,11,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,May,Friday,14,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,February,Wednesday,11,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,February,Monday,16,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,March,Saturday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Sunday,18,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,May,Friday,12,25.0,25.0,S,Supreme,The Spicy Italian Pizza
1,1,March,Wednesday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,January,Friday,21,44.25,44.25,M,Veggie,The Four Cheese Pizza
1,1,May,Saturday,15,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
7,7,May,Friday,19,129.5,129.5,L,Veggie,The Five Cheese Pizza
2,2,June,Sunday,18,41.0,41.0,L,Classic,The Greek Pizza
2,2,April,Saturday,13,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,April,Thursday,12,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,April,Sunday,15,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,May,Wednesday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,April,Saturday,14,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,February,Friday,16,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,January,Friday,17,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Monday,19,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,May,Monday,18,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,April,Monday,16,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,June,Monday,20,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,May,Thursday,11,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,January,Monday,21,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,February,Monday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,February,Wednesday,20,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,February,Sunday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,March,Wednesday,22,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,May,Wednesday,12,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,April,Thursday,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,January,Saturday,13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,February,Sunday,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,March,Saturday,23,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,March,Friday,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,April,Sunday,17,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,April,Monday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,June,Sunday,20,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,April,Sunday,12,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,June,Monday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,January,Thursday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
3,3,March,Thursday,20,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,February,Thursday,18,25.5,25.5,XL,Classic,The Greek Pizza
2,2,August,Friday,11,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,August,Sunday,18,24.0,24.0,S,Classic,The Classic Deluxe Pizza
2,2,August,Saturday,19,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,August,Sunday,18,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,July,Wednesday,20,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,August,Saturday,15,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,September,Thursday,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,3,August,Wednesday,19,41.5,62.25,L,Supreme,The Italian Supreme Pizza
3,3,October,Thursday,13,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,June,Thursday,18,40.5,40.5,L,Veggie,The Mexicana Pizza
4,4,July,Wednesday,13,71.8,71.8,L,Veggie,The Four Cheese Pizza
2,2,September,Tuesday,19,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,September,Friday,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,September,Tuesday,20,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,July,Friday,20,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,August,Sunday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,October,Tuesday,13,24.0,24.0,S,Classic,The Big Meat Pizza
3,4,October,Thursday,13,62.25,83.0,L,Supreme,The Pepper Salami Pizza
1,1,July,Monday,21,12.0,12.0,S,Veggie,The Mexicana Pizza
2,2,August,Wednesday,16,37.0,37.0,L,Veggie,The Five Cheese Pizza
4,4,November,Thursday,13,48.0,48.0,S,Classic,The Big Meat Pizza
2,2,September,Sunday,21,37.0,37.0,L,Veggie,The Five Cheese Pizza
2,2,December,Friday,14,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,July,Thursday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,September,Saturday,14,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,August,Tuesday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,October,Friday,12,41.5,41.5,L,Chicken,The California Chicken Pizza
4,4,July,Saturday,18,67.0,67.0,M,Chicken,The Barbecue Chicken Pizza
1,1,August,Wednesday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,October,Saturday,13,41.5,41.5,L,Supreme,The Italian Supreme Pizza
3,3,July,Friday,19,36.0,36.0,S,Veggie,The Spinach and Feta Pizza
1,1,October,Friday,12,12.0,12.0,S,Classic,The Napolitana Pizza
3,3,August,Friday,21,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
1,1,June,Thursday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,October,Friday,19,16.0,16.0,M,Veggie,The Mexicana Pizza
3,3,July,Monday,13,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,October,Friday,20,16.5,16.5,M,Supreme,The Pepper Salami Pizza
3,3,August,Saturday,18,29.25,29.25,S,Classic,The Pepperoni Pizza
2,2,December,Sunday,19,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,December,Thursday,16,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
3,3,December,Friday,13,38.25,38.25,S,Chicken,The Barbecue Chicken Pizza
1,1,August,Tuesday,20,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,November,Monday,12,26.5,26.5,M,Classic,The Hawaiian Pizza
2,2,August,Thursday,17,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,January,Wednesday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,March,Thursday,12,62.25,62.25,L,Supreme,The Spicy Italian Pizza
3,5,June,Saturday,12,53.849999999999994,89.75,L,Veggie,The Four Cheese Pizza
3,3,June,Saturday,16,60.75,60.75,L,Veggie,The Mexicana Pizza
2,2,February,Friday,13,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,February,Wednesday,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,April,Saturday,18,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,February,Wednesday,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Tuesday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,May,Monday,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,June,Monday,12,48.0,48.0,S,Classic,The Classic Deluxe Pizza
1,1,April,Wednesday,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,January,Saturday,12,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
2,2,February,Tuesday,12,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,March,Saturday,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,March,Monday,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,April,Thursday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,April,Thursday,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,January,Friday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,January,Saturday,20,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,June,Wednesday,12,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,March,Tuesday,12,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,June,Thursday,17,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,May,Sunday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,January,Saturday,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,March,Monday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,April,Wednesday,17,20.5,20.5,L,Classic,The Greek Pizza
3,3,March,Wednesday,13,38.25,38.25,S,Chicken,The Southwest Chicken Pizza
1,2,March,Sunday,13,12.0,24.0,S,Veggie,The Mexicana Pizza
1,1,March,Saturday,18,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,May,Monday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,February,Thursday,12,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,February,Thursday,20,16.0,16.0,M,Classic,The Greek Pizza
1,1,April,Monday,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,March,Monday,19,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,May,Sunday,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
3,3,February,Friday,13,62.25,62.25,L,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Friday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,January,Friday,17,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,April,Tuesday,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,February,Monday,13,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,February,Wednesday,19,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
2,2,May,Sunday,21,24.0,24.0,S,Classic,The Big Meat Pizza
1,2,February,Tuesday,12,20.25,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Friday,20,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,May,Thursday,12,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,June,Friday,19,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,April,Sunday,16,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,October,Tuesday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,October,Friday,12,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,August,Tuesday,13,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,September,Wednesday,17,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,July,Friday,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,September,Tuesday,21,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,September,Monday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,October,Sunday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
3,3,August,Saturday,13,36.0,36.0,S,Veggie,The Mediterranean Pizza
2,2,November,Monday,19,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,July,Tuesday,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,September,Friday,14,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,November,Thursday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,November,Tuesday,19,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,July,Wednesday,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,September,Monday,12,33.0,33.0,M,Supreme,The Spicy Italian Pizza
2,2,August,Saturday,21,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,September,Saturday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,September,Monday,17,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,August,Sunday,21,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,October,Thursday,12,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,August,Wednesday,16,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,September,Saturday,20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,September,Wednesday,14,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,December,Wednesday,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,September,Tuesday,20,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,October,Thursday,12,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,July,Saturday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,August,Friday,18,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,September,Monday,19,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,September,Monday,19,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,August,Sunday,19,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,November,Wednesday,20,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,November,Sunday,21,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,November,Friday,15,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,July,Thursday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,August,Friday,21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,August,Friday,13,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,August,Wednesday,12,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,June,Saturday,17,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,August,Thursday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,December,Sunday,19,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
3,3,August,Monday,17,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,October,Saturday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,April,Thursday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
3,3,March,Sunday,18,50.25,50.25,M,Chicken,The Chicken Alfredo Pizza
1,1,May,Wednesday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,June,Friday,12,51.0,51.0,XL,Classic,The Greek Pizza
2,2,February,Saturday,18,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,March,Thursday,15,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,April,Tuesday,13,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,April,Saturday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
3,3,March,Monday,12,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,June,Monday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,January,Tuesday,22,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,2,May,Thursday,16,23.65,47.3,S,Supreme,The Brie Carre Pizza
2,2,January,Sunday,18,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,May,Thursday,14,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,May,Tuesday,15,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,February,Friday,18,40.5,40.5,L,Supreme,The Calabrese Pizza
2,2,March,Sunday,15,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,April,Thursday,13,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,April,Thursday,17,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,March,Monday,20,25.0,25.0,M,Classic,The Pepperoni Pizza
2,2,April,Friday,12,24.0,24.0,S,Classic,The Classic Deluxe Pizza
2,2,March,Friday,14,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,February,Tuesday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,March,Friday,17,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Tuesday,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,May,Sunday,13,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,February,Saturday,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,May,Thursday,13,32.0,32.0,M,Veggie,The Mexicana Pizza
2,2,February,Wednesday,16,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,June,Friday,18,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,January,Tuesday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,March,Tuesday,18,32.5,32.5,M,Supreme,The Sicilian Pizza
4,4,March,Wednesday,18,59.0,59.0,M,Veggie,The Four Cheese Pizza
3,3,February,Sunday,16,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,May,Sunday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,January,Thursday,16,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,March,Friday,22,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,May,Wednesday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,February,Tuesday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,June,Tuesday,13,12.0,12.0,S,Classic,The Greek Pizza
